"time","est","lcl","ucl","Method","Cancer","Age","Gender","matchid","time2","absDiff"
0,1,1,1,"Gompertz","BreastCancer","All","Both",1,0,0
0.167,0.99266,0.9925,0.99281,"Gompertz","BreastCancer","All","Both",2,0.166666666666667,0.000453333333333333
0.333,0.98542,0.98511,0.98572,"Gompertz","BreastCancer","All","Both",3,0.333333333333333,0.000916666666666677
0.5,0.97842,0.97796,0.97885,"Gompertz","BreastCancer","All","Both",4,0.5,0.00136999999999998
0.5,0.9783,0.97784,0.97873,"Gompertz","BreastCancer","All","Both",4,0.5,0.00136999999999998
0.667,0.9714,0.97081,0.97196,"Gompertz","BreastCancer","All","Both",5,0.666666666666667,0.000916666666666677
0.833,0.96449,0.96378,0.96517,"Gompertz","BreastCancer","All","Both",6,0.833333333333333,0.000453333333333306
1,0.95769,0.95686,0.95848,"Gompertz","BreastCancer","All","Both",7,1,0
1.167,0.95099,0.95004,0.95188,"Gompertz","BreastCancer","All","Both",8,1.16666666666667,0.000453333333333417
1.333,0.94438,0.94332,0.94537,"Gompertz","BreastCancer","All","Both",9,1.33333333333333,0.000916666666666677
1.5,0.93798,0.93683,0.93907,"Gompertz","BreastCancer","All","Both",10,1.5,0.00137000000000009
1.5,0.93788,0.93672,0.93897,"Gompertz","BreastCancer","All","Both",10,1.5,0.00137000000000009
1.667,0.93158,0.93032,0.93275,"Gompertz","BreastCancer","All","Both",11,1.66666666666667,0.000916666666666455
1.833,0.92526,0.92392,0.92654,"Gompertz","BreastCancer","All","Both",12,1.83333333333333,0.000453333333333195
2,0.91904,0.91762,0.92041,"Gompertz","BreastCancer","All","Both",13,2,0
2.167,0.91291,0.9114,0.91436,"Gompertz","BreastCancer","All","Both",14,2.16666666666667,0.000453333333333639
2.333,0.90687,0.90528,0.90838,"Gompertz","BreastCancer","All","Both",15,2.33333333333333,0.000916666666666899
2.5,0.90102,0.89935,0.90262,"Gompertz","BreastCancer","All","Both",16,2.5,0.00137000000000009
2.5,0.90092,0.89926,0.90252,"Gompertz","BreastCancer","All","Both",16,2.5,0.00137000000000009
2.667,0.89515,0.89341,0.89684,"Gompertz","BreastCancer","All","Both",17,2.66666666666667,0.000916666666666455
2.833,0.88937,0.88758,0.89113,"Gompertz","BreastCancer","All","Both",18,2.83333333333333,0.000453333333333195
3,0.88367,0.88183,0.8855,"Gompertz","BreastCancer","All","Both",19,3,0
3.167,0.87805,0.87618,0.87995,"Gompertz","BreastCancer","All","Both",20,3.16666666666667,0.000453333333333639
3.333,0.87251,0.87061,0.87447,"Gompertz","BreastCancer","All","Both",21,3.33333333333333,0.000916666666666899
3.5,0.86715,0.86519,0.86916,"Gompertz","BreastCancer","All","Both",22,3.5,0.00137000000000009
3.5,0.86706,0.8651,0.86907,"Gompertz","BreastCancer","All","Both",22,3.5,0.00137000000000009
3.667,0.86177,0.85976,0.86384,"Gompertz","BreastCancer","All","Both",23,3.66666666666667,0.000916666666666455
3.833,0.85646,0.85437,0.85858,"Gompertz","BreastCancer","All","Both",24,3.83333333333333,0.000453333333333195
4,0.85123,0.84909,0.85339,"Gompertz","BreastCancer","All","Both",25,4,0
4.167,0.84608,0.8439,0.84829,"Gompertz","BreastCancer","All","Both",26,4.16666666666667,0.000453333333333639
4.333,0.84099,0.83878,0.84326,"Gompertz","BreastCancer","All","Both",27,4.33333333333333,0.000916666666666899
4.5,0.83606,0.83382,0.83834,"Gompertz","BreastCancer","All","Both",28,4.5,0.00136999999999965
4.5,0.83598,0.83373,0.83826,"Gompertz","BreastCancer","All","Both",28,4.5,0.00136999999999965
4.667,0.83112,0.82884,0.83343,"Gompertz","BreastCancer","All","Both",29,4.66666666666667,0.000916666666666011
4.833,0.82624,0.8239,0.82858,"Gompertz","BreastCancer","All","Both",30,4.83333333333333,0.00045333333333275
5,0.82143,0.81905,0.82384,"Gompertz","BreastCancer","All","Both",31,5,0
5.167,0.81669,0.81426,0.81912,"Gompertz","BreastCancer","All","Both",32,5.16666666666667,0.000453333333333639
5.333,0.81202,0.80951,0.81449,"Gompertz","BreastCancer","All","Both",33,5.33333333333333,0.000916666666666899
5.5,0.80748,0.80498,0.80998,"Gompertz","BreastCancer","All","Both",34,5.5,0.00136999999999965
5.5,0.8074,0.80491,0.8099,"Gompertz","BreastCancer","All","Both",34,5.5,0.00136999999999965
5.667,0.80293,0.80039,0.80546,"Gompertz","BreastCancer","All","Both",35,5.66666666666667,0.000916666666666011
5.833,0.79844,0.79586,0.80101,"Gompertz","BreastCancer","All","Both",36,5.83333333333333,0.00045333333333275
6,0.79401,0.79142,0.79659,"Gompertz","BreastCancer","All","Both",37,6,0
6.167,0.78965,0.78704,0.79226,"Gompertz","BreastCancer","All","Both",38,6.16666666666667,0.000453333333333639
6.333,0.78534,0.78272,0.78802,"Gompertz","BreastCancer","All","Both",39,6.33333333333333,0.000916666666666899
6.5,0.78116,0.77854,0.78386,"Gompertz","BreastCancer","All","Both",40,6.5,0.00136999999999965
6.5,0.78109,0.77847,0.78379,"Gompertz","BreastCancer","All","Both",40,6.5,0.00136999999999965
6.667,0.77696,0.77428,0.77968,"Gompertz","BreastCancer","All","Both",41,6.66666666666667,0.000916666666666011
6.833,0.77282,0.77004,0.77555,"Gompertz","BreastCancer","All","Both",42,6.83333333333333,0.00045333333333275
7,0.76874,0.76589,0.77151,"Gompertz","BreastCancer","All","Both",43,7,0
7.167,0.76471,0.76183,0.76749,"Gompertz","BreastCancer","All","Both",44,7.16666666666667,0.000453333333333639
7.333,0.76073,0.75785,0.76357,"Gompertz","BreastCancer","All","Both",45,7.33333333333333,0.000916666666666899
7.5,0.75687,0.75398,0.75979,"Gompertz","BreastCancer","All","Both",46,7.5,0.00136999999999965
7.5,0.75681,0.75392,0.75973,"Gompertz","BreastCancer","All","Both",46,7.5,0.00136999999999965
7.667,0.753,0.75009,0.756,"Gompertz","BreastCancer","All","Both",47,7.66666666666667,0.000916666666666011
7.833,0.74918,0.74626,0.75226,"Gompertz","BreastCancer","All","Both",48,7.83333333333333,0.00045333333333275
8,0.74541,0.74245,0.74856,"Gompertz","BreastCancer","All","Both",49,8,0
8.167,0.74168,0.73866,0.74492,"Gompertz","BreastCancer","All","Both",50,8.16666666666667,0.000453333333334527
8.333,0.73801,0.73487,0.74131,"Gompertz","BreastCancer","All","Both",51,8.33333333333333,0.000916666666668675
8.5,0.73444,0.7313,0.73782,"Gompertz","BreastCancer","All","Both",52,8.5,0.00136999999999965
8.5,0.73438,0.73124,0.73776,"Gompertz","BreastCancer","All","Both",52,8.5,0.00136999999999965
8.667,0.73086,0.72769,0.73432,"Gompertz","BreastCancer","All","Both",53,8.66666666666667,0.000916666666666899
8.833,0.72732,0.7241,0.73085,"Gompertz","BreastCancer","All","Both",54,8.83333333333333,0.00045333333333275
9,0.72383,0.72054,0.7274,"Gompertz","BreastCancer","All","Both",55,9,0
9.167,0.72039,0.71706,0.72402,"Gompertz","BreastCancer","All","Both",56,9.16666666666667,0.000453333333334527
9.333,0.71699,0.71361,0.72065,"Gompertz","BreastCancer","All","Both",57,9.33333333333333,0.000916666666668675
9.5,0.71368,0.71026,0.71739,"Gompertz","BreastCancer","All","Both",58,9.5,0.00136999999999965
9.5,0.71363,0.7102,0.71733,"Gompertz","BreastCancer","All","Both",58,9.5,0.00136999999999965
9.667,0.71037,0.70691,0.71411,"Gompertz","BreastCancer","All","Both",59,9.66666666666667,0.000916666666666899
9.833,0.70709,0.70361,0.71087,"Gompertz","BreastCancer","All","Both",60,9.83333333333333,0.00045333333333275
10,0.70386,0.70034,0.70771,"Gompertz","BreastCancer","All","Both",61,10,0
10.167,0.70067,0.69704,0.70459,"Gompertz","BreastCancer","All","Both",62,10.1666666666667,0.000453333333334527
10.333,0.69752,0.69383,0.70152,"Gompertz","BreastCancer","All","Both",63,10.3333333333333,0.000916666666668675
10.5,0.69445,0.69072,0.69854,"Gompertz","BreastCancer","All","Both",64,10.5,0.00136999999999965
10.5,0.6944,0.69067,0.69849,"Gompertz","BreastCancer","All","Both",64,10.5,0.00136999999999965
10.667,0.69138,0.68759,0.69554,"Gompertz","BreastCancer","All","Both",65,10.6666666666667,0.000916666666666899
10.833,0.68834,0.68451,0.69255,"Gompertz","BreastCancer","All","Both",66,10.8333333333333,0.00045333333333275
11,0.68534,0.68146,0.68963,"Gompertz","BreastCancer","All","Both",67,11,0
11.167,0.68238,0.67845,0.68674,"Gompertz","BreastCancer","All","Both",68,11.1666666666667,0.000453333333334527
11.333,0.67946,0.67547,0.68388,"Gompertz","BreastCancer","All","Both",69,11.3333333333333,0.000916666666668675
11.5,0.67661,0.67255,0.68113,"Gompertz","BreastCancer","All","Both",70,11.5,0.00136999999999965
11.5,0.67657,0.6725,0.68109,"Gompertz","BreastCancer","All","Both",70,11.5,0.00136999999999965
11.667,0.67376,0.66958,0.67836,"Gompertz","BreastCancer","All","Both",71,11.6666666666667,0.000916666666666899
11.833,0.67094,0.6667,0.67562,"Gompertz","BreastCancer","All","Both",72,11.8333333333333,0.00045333333333275
12,0.66815,0.66382,0.67294,"Gompertz","BreastCancer","All","Both",73,12,0
12.167,0.6654,0.66103,0.67029,"Gompertz","BreastCancer","All","Both",74,12.1666666666667,0.000453333333334527
12.333,0.66268,0.65823,0.66768,"Gompertz","BreastCancer","All","Both",75,12.3333333333333,0.000916666666668675
12.5,0.66004,0.65554,0.66514,"Gompertz","BreastCancer","All","Both",76,12.5,0.00136999999999965
12.5,0.66,0.65549,0.6651,"Gompertz","BreastCancer","All","Both",76,12.5,0.00136999999999965
12.667,0.65739,0.65279,0.6626,"Gompertz","BreastCancer","All","Both",77,12.6666666666667,0.000916666666666899
12.833,0.65476,0.65009,0.66008,"Gompertz","BreastCancer","All","Both",78,12.8333333333333,0.00045333333333275
13,0.65217,0.64746,0.6576,"Gompertz","BreastCancer","All","Both",79,13,0
13.167,0.64961,0.64486,0.65515,"Gompertz","BreastCancer","All","Both",80,13.1666666666667,0.000453333333334527
13.333,0.64709,0.64234,0.65271,"Gompertz","BreastCancer","All","Both",81,13.3333333333333,0.000916666666668675
13.5,0.64463,0.63982,0.65034,"Gompertz","BreastCancer","All","Both",82,13.5,0.00136999999999965
13.5,0.64459,0.63977,0.6503,"Gompertz","BreastCancer","All","Both",82,13.5,0.00136999999999965
13.667,0.64216,0.63727,0.64796,"Gompertz","BreastCancer","All","Both",83,13.6666666666667,0.000916666666666899
13.833,0.63972,0.63471,0.64561,"Gompertz","BreastCancer","All","Both",84,13.8333333333333,0.00045333333333275
14,0.63731,0.63222,0.64328,"Gompertz","BreastCancer","All","Both",85,14,0
14.167,0.63492,0.62978,0.64099,"Gompertz","BreastCancer","All","Both",86,14.1666666666667,0.000453333333334527
14.333,0.63257,0.62729,0.63872,"Gompertz","BreastCancer","All","Both",87,14.3333333333333,0.000916666666668675
14.5,0.63028,0.62485,0.63652,"Gompertz","BreastCancer","All","Both",88,14.5,0.00136999999999965
14.5,0.63024,0.62481,0.63648,"Gompertz","BreastCancer","All","Both",88,14.5,0.00136999999999965
14.667,0.62798,0.62245,0.63432,"Gompertz","BreastCancer","All","Both",89,14.6666666666667,0.000916666666666899
14.833,0.6257,0.62014,0.63214,"Gompertz","BreastCancer","All","Both",90,14.8333333333333,0.00045333333333275
15,0.62345,0.61781,0.63,"Gompertz","BreastCancer","All","Both",91,15,0
15.167,0.62123,0.61547,0.62785,"Gompertz","BreastCancer","All","Both",92,15.1666666666667,0.000453333333334527
15.333,0.61904,0.61319,0.62573,"Gompertz","BreastCancer","All","Both",93,15.3333333333333,0.000916666666668675
15.5,0.6169,0.61102,0.62368,"Gompertz","BreastCancer","All","Both",94,15.5,0.00136999999999965
15.5,0.61686,0.61098,0.62365,"Gompertz","BreastCancer","All","Both",94,15.5,0.00136999999999965
15.667,0.61475,0.60874,0.62163,"Gompertz","BreastCancer","All","Both",95,15.6666666666667,0.000916666666666899
15.833,0.61263,0.60652,0.61959,"Gompertz","BreastCancer","All","Both",96,15.8333333333333,0.00045333333333275
16,0.61054,0.60438,0.6176,"Gompertz","BreastCancer","All","Both",97,16,0
16.167,0.60846,0.60228,0.61564,"Gompertz","BreastCancer","All","Both",98,16.1666666666667,0.000453333333336303
16.333,0.60641,0.60011,0.6137,"Gompertz","BreastCancer","All","Both",99,16.3333333333333,0.000916666666668675
16.5,0.60442,0.59803,0.61182,"Gompertz","BreastCancer","All","Both",100,16.5,0.00137000000000143
16.5,0.60439,0.59799,0.61179,"Gompertz","BreastCancer","All","Both",100,16.5,0.00137000000000143
16.667,0.60242,0.59595,0.60993,"Gompertz","BreastCancer","All","Both",101,16.6666666666667,0.000916666666665122
16.833,0.60044,0.59387,0.60806,"Gompertz","BreastCancer","All","Both",102,16.8333333333333,0.00045333333333275
17,0.59848,0.59183,0.60621,"Gompertz","BreastCancer","All","Both",103,17,0
17.167,0.59654,0.5898,0.60438,"Gompertz","BreastCancer","All","Both",104,17.1666666666667,0.000453333333336303
17.333,0.59463,0.58779,0.60257,"Gompertz","BreastCancer","All","Both",105,17.3333333333333,0.000916666666668675
17.5,0.59276,0.58584,0.60082,"Gompertz","BreastCancer","All","Both",106,17.5,0.00137000000000143
17.5,0.59273,0.5858,0.60079,"Gompertz","BreastCancer","All","Both",106,17.5,0.00137000000000143
17.667,0.59089,0.58386,0.59906,"Gompertz","BreastCancer","All","Both",107,17.6666666666667,0.000916666666665122
17.833,0.58904,0.58192,0.59729,"Gompertz","BreastCancer","All","Both",108,17.8333333333333,0.00045333333333275
18,0.58721,0.57998,0.59553,"Gompertz","BreastCancer","All","Both",109,18,0
18.167,0.5854,0.57805,0.59378,"Gompertz","BreastCancer","All","Both",110,18.1666666666667,0.000453333333336303
18.333,0.58361,0.57615,0.59205,"Gompertz","BreastCancer","All","Both",111,18.3333333333333,0.000916666666668675
18.5,0.58187,0.5743,0.5904,"Gompertz","BreastCancer","All","Both",112,18.5,0.00137000000000143
18.5,0.58184,0.57427,0.59037,"Gompertz","BreastCancer","All","Both",112,18.5,0.00137000000000143
18.667,0.58011,0.57244,0.58872,"Gompertz","BreastCancer","All","Both",113,18.6666666666667,0.000916666666665122
18.833,0.57838,0.57064,0.5871,"Gompertz","BreastCancer","All","Both",114,18.8333333333333,0.00045333333333275
19,0.57667,0.56885,0.58549,"Gompertz","BreastCancer","All","Both",115,19,0
19.167,0.57497,0.56705,0.5839,"Gompertz","BreastCancer","All","Both",116,19.1666666666667,0.000453333333336303
19.333,0.5733,0.56526,0.58233,"Gompertz","BreastCancer","All","Both",117,19.3333333333333,0.000916666666668675
19.5,0.57167,0.56352,0.58079,"Gompertz","BreastCancer","All","Both",118,19.5,0.00137000000000143
19.5,0.57164,0.56349,0.58077,"Gompertz","BreastCancer","All","Both",118,19.5,0.00137000000000143
19.667,0.57003,0.56177,0.57925,"Gompertz","BreastCancer","All","Both",119,19.6666666666667,0.000916666666665122
19.833,0.56841,0.56004,0.57773,"Gompertz","BreastCancer","All","Both",120,19.8333333333333,0.00045333333333275
20,0.5668,0.55832,0.57623,"Gompertz","BreastCancer","All","Both",121,20,0
20.167,0.56522,0.55662,0.57474,"Gompertz","BreastCancer","All","Both",122,20.1666666666667,0.000453333333336303
20.333,0.56365,0.55494,0.57328,"Gompertz","BreastCancer","All","Both",123,20.3333333333333,0.000916666666668675
20.5,0.56212,0.55331,0.57186,"Gompertz","BreastCancer","All","Both",124,20.5,0.00137000000000143
20.5,0.56209,0.55328,0.57184,"Gompertz","BreastCancer","All","Both",124,20.5,0.00137000000000143
20.667,0.56058,0.55168,0.57045,"Gompertz","BreastCancer","All","Both",125,20.6666666666667,0.000916666666665122
20.833,0.55906,0.55011,0.56904,"Gompertz","BreastCancer","All","Both",126,20.8333333333333,0.00045333333333275
21,0.55756,0.54855,0.56766,"Gompertz","BreastCancer","All","Both",127,21,0
21.167,0.55607,0.547,0.56628,"Gompertz","BreastCancer","All","Both",128,21.1666666666667,0.000453333333336303
21.333,0.5546,0.54548,0.56493,"Gompertz","BreastCancer","All","Both",129,21.3333333333333,0.000916666666668675
21.5,0.55317,0.54399,0.56361,"Gompertz","BreastCancer","All","Both",130,21.5,0.00137000000000143
21.5,0.55314,0.54397,0.56359,"Gompertz","BreastCancer","All","Both",130,21.5,0.00137000000000143
21.667,0.55173,0.54249,0.56229,"Gompertz","BreastCancer","All","Both",131,21.6666666666667,0.000916666666665122
21.833,0.5503,0.54101,0.56098,"Gompertz","BreastCancer","All","Both",132,21.8333333333333,0.00045333333333275
22,0.54889,0.53954,0.55969,"Gompertz","BreastCancer","All","Both",133,22,0
22.167,0.5475,0.53806,0.55841,"Gompertz","BreastCancer","All","Both",134,22.1666666666667,0.000453333333336303
22.333,0.54612,0.53659,0.55714,"Gompertz","BreastCancer","All","Both",135,22.3333333333333,0.000916666666668675
22.5,0.54477,0.53516,0.55591,"Gompertz","BreastCancer","All","Both",136,22.5,0.00137000000000143
22.5,0.54475,0.53514,0.55589,"Gompertz","BreastCancer","All","Both",136,22.5,0.00137000000000143
22.667,0.54342,0.53372,0.55467,"Gompertz","BreastCancer","All","Both",137,22.6666666666667,0.000916666666665122
22.833,0.54208,0.53228,0.55345,"Gompertz","BreastCancer","All","Both",138,22.8333333333333,0.00045333333333275
23,0.54076,0.53086,0.55224,"Gompertz","BreastCancer","All","Both",139,23,0
23.167,0.53945,0.52944,0.55104,"Gompertz","BreastCancer","All","Both",140,23.1666666666667,0.000453333333336303
23.333,0.53815,0.52804,0.54983,"Gompertz","BreastCancer","All","Both",141,23.3333333333333,0.000916666666668675
23.5,0.53689,0.52668,0.54862,"Gompertz","BreastCancer","All","Both",142,23.5,0.00137000000000143
23.5,0.53687,0.52665,0.5486,"Gompertz","BreastCancer","All","Both",142,23.5,0.00137000000000143
23.667,0.53562,0.5253,0.54741,"Gompertz","BreastCancer","All","Both",143,23.6666666666667,0.000916666666665122
23.833,0.53437,0.52394,0.54627,"Gompertz","BreastCancer","All","Both",144,23.8333333333333,0.00045333333333275
24,0.53312,0.5226,0.54516,"Gompertz","BreastCancer","All","Both",145,24,0
24.167,0.53189,0.5213,0.544,"Gompertz","BreastCancer","All","Both",146,24.1666666666667,0.000453333333336303
24.333,0.53068,0.51995,0.54285,"Gompertz","BreastCancer","All","Both",147,24.3333333333333,0.000916666666668675
24.5,0.52949,0.51865,0.54172,"Gompertz","BreastCancer","All","Both",148,24.5,0.00137000000000143
24.5,0.52947,0.51863,0.54171,"Gompertz","BreastCancer","All","Both",148,24.5,0.00137000000000143
24.667,0.5283,0.51736,0.54059,"Gompertz","BreastCancer","All","Both",149,24.6666666666667,0.000916666666665122
24.833,0.52712,0.51607,0.53947,"Gompertz","BreastCancer","All","Both",150,24.8333333333333,0.00045333333333275
25,0.52595,0.5148,0.53837,"Gompertz","BreastCancer","All","Both",151,25,0
0,1,1,1,"Weibull","BreastCancer","All","Both",1,0,0
0.167,0.9909,0.99054,0.99127,"Weibull","BreastCancer","All","Both",2,0.166666666666667,0.000453333333333333
0.333,0.98316,0.9826,0.98373,"Weibull","BreastCancer","All","Both",3,0.333333333333333,0.000916666666666677
0.5,0.97601,0.9753,0.97674,"Weibull","BreastCancer","All","Both",4,0.5,0.00136999999999998
0.5,0.97589,0.97519,0.97663,"Weibull","BreastCancer","All","Both",4,0.5,0.00136999999999998
0.667,0.96905,0.96824,0.96992,"Weibull","BreastCancer","All","Both",5,0.666666666666667,0.000916666666666677
0.833,0.96232,0.96141,0.96331,"Weibull","BreastCancer","All","Both",6,0.833333333333333,0.000453333333333306
1,0.95577,0.95479,0.95687,"Weibull","BreastCancer","All","Both",7,1,0
1.167,0.94939,0.94833,0.9506,"Weibull","BreastCancer","All","Both",8,1.16666666666667,0.000453333333333417
1.333,0.94315,0.942,0.94445,"Weibull","BreastCancer","All","Both",9,1.33333333333333,0.000916666666666677
1.5,0.93713,0.93592,0.9385,"Weibull","BreastCancer","All","Both",10,1.5,0.00137000000000009
1.5,0.93703,0.93581,0.9384,"Weibull","BreastCancer","All","Both",10,1.5,0.00137000000000009
1.667,0.93111,0.92983,0.93254,"Weibull","BreastCancer","All","Both",11,1.66666666666667,0.000916666666666455
1.833,0.9252,0.92385,0.92668,"Weibull","BreastCancer","All","Both",12,1.83333333333333,0.000453333333333195
2,0.91939,0.91798,0.92091,"Weibull","BreastCancer","All","Both",13,2,0
2.167,0.91366,0.91218,0.91521,"Weibull","BreastCancer","All","Both",14,2.16666666666667,0.000453333333333639
2.333,0.90801,0.90648,0.9096,"Weibull","BreastCancer","All","Both",15,2.33333333333333,0.000916666666666899
2.5,0.90253,0.90096,0.90417,"Weibull","BreastCancer","All","Both",16,2.5,0.00137000000000009
2.5,0.90244,0.90087,0.90408,"Weibull","BreastCancer","All","Both",16,2.5,0.00137000000000009
2.667,0.89703,0.89542,0.89874,"Weibull","BreastCancer","All","Both",17,2.66666666666667,0.000916666666666455
2.833,0.89161,0.88995,0.89338,"Weibull","BreastCancer","All","Both",18,2.83333333333333,0.000453333333333195
3,0.88624,0.88456,0.88804,"Weibull","BreastCancer","All","Both",19,3,0
3.167,0.88095,0.87921,0.8828,"Weibull","BreastCancer","All","Both",20,3.16666666666667,0.000453333333333639
3.333,0.87571,0.87395,0.87761,"Weibull","BreastCancer","All","Both",21,3.33333333333333,0.000916666666666899
3.5,0.87062,0.86881,0.87257,"Weibull","BreastCancer","All","Both",22,3.5,0.00137000000000009
3.5,0.87053,0.86873,0.87248,"Weibull","BreastCancer","All","Both",22,3.5,0.00137000000000009
3.667,0.86549,0.86366,0.86749,"Weibull","BreastCancer","All","Both",23,3.66666666666667,0.000916666666666455
3.833,0.86043,0.85855,0.86242,"Weibull","BreastCancer","All","Both",24,3.83333333333333,0.000453333333333195
4,0.85541,0.85351,0.85747,"Weibull","BreastCancer","All","Both",25,4,0
4.167,0.85045,0.84852,0.85257,"Weibull","BreastCancer","All","Both",26,4.16666666666667,0.000453333333333639
4.333,0.84553,0.84356,0.84769,"Weibull","BreastCancer","All","Both",27,4.33333333333333,0.000916666666666899
4.5,0.84075,0.83874,0.84296,"Weibull","BreastCancer","All","Both",28,4.5,0.00136999999999965
4.5,0.84067,0.83866,0.84288,"Weibull","BreastCancer","All","Both",28,4.5,0.00136999999999965
4.667,0.83593,0.83386,0.8382,"Weibull","BreastCancer","All","Both",29,4.66666666666667,0.000916666666666011
4.833,0.83115,0.82905,0.83346,"Weibull","BreastCancer","All","Both",30,4.83333333333333,0.00045333333333275
5,0.82642,0.82426,0.82875,"Weibull","BreastCancer","All","Both",31,5,0
5.167,0.82174,0.8195,0.82411,"Weibull","BreastCancer","All","Both",32,5.16666666666667,0.000453333333333639
5.333,0.8171,0.81478,0.81952,"Weibull","BreastCancer","All","Both",33,5.33333333333333,0.000916666666666899
5.5,0.81257,0.81019,0.81502,"Weibull","BreastCancer","All","Both",34,5.5,0.00136999999999965
5.5,0.81249,0.81011,0.81494,"Weibull","BreastCancer","All","Both",34,5.5,0.00136999999999965
5.667,0.80801,0.80558,0.81051,"Weibull","BreastCancer","All","Both",35,5.66666666666667,0.000916666666666011
5.833,0.80349,0.80105,0.80602,"Weibull","BreastCancer","All","Both",36,5.83333333333333,0.00045333333333275
6,0.799,0.79653,0.80158,"Weibull","BreastCancer","All","Both",37,6,0
6.167,0.79456,0.79206,0.79719,"Weibull","BreastCancer","All","Both",38,6.16666666666667,0.000453333333333639
6.333,0.79015,0.78761,0.79283,"Weibull","BreastCancer","All","Both",39,6.33333333333333,0.000916666666666899
6.5,0.78585,0.78323,0.78857,"Weibull","BreastCancer","All","Both",40,6.5,0.00136999999999965
6.5,0.78578,0.78316,0.7885,"Weibull","BreastCancer","All","Both",40,6.5,0.00136999999999965
6.667,0.78152,0.77881,0.78429,"Weibull","BreastCancer","All","Both",41,6.66666666666667,0.000916666666666011
6.833,0.77722,0.77443,0.78004,"Weibull","BreastCancer","All","Both",42,6.83333333333333,0.00045333333333275
7,0.77295,0.77014,0.77581,"Weibull","BreastCancer","All","Both",43,7,0
7.167,0.76872,0.76589,0.77163,"Weibull","BreastCancer","All","Both",44,7.16666666666667,0.000453333333333639
7.333,0.76452,0.76163,0.76749,"Weibull","BreastCancer","All","Both",45,7.33333333333333,0.000916666666666899
7.5,0.76043,0.75748,0.76349,"Weibull","BreastCancer","All","Both",46,7.5,0.00136999999999965
7.5,0.76036,0.75741,0.76343,"Weibull","BreastCancer","All","Both",46,7.5,0.00136999999999965
7.667,0.75629,0.75331,0.75943,"Weibull","BreastCancer","All","Both",47,7.66666666666667,0.000916666666666011
7.833,0.75219,0.74916,0.75535,"Weibull","BreastCancer","All","Both",48,7.83333333333333,0.00045333333333275
8,0.74812,0.74504,0.75134,"Weibull","BreastCancer","All","Both",49,8,0
8.167,0.74408,0.74095,0.74736,"Weibull","BreastCancer","All","Both",50,8.16666666666667,0.000453333333334527
8.333,0.74008,0.73688,0.74339,"Weibull","BreastCancer","All","Both",51,8.33333333333333,0.000916666666668675
8.5,0.73616,0.73292,0.73949,"Weibull","BreastCancer","All","Both",52,8.5,0.00136999999999965
8.5,0.7361,0.73285,0.73943,"Weibull","BreastCancer","All","Both",52,8.5,0.00136999999999965
8.667,0.73221,0.72893,0.73556,"Weibull","BreastCancer","All","Both",53,8.66666666666667,0.000916666666666899
8.833,0.72829,0.72498,0.73168,"Weibull","BreastCancer","All","Both",54,8.83333333333333,0.00045333333333275
9,0.7244,0.72103,0.72784,"Weibull","BreastCancer","All","Both",55,9,0
9.167,0.72054,0.7171,0.72406,"Weibull","BreastCancer","All","Both",56,9.16666666666667,0.000453333333334527
9.333,0.71671,0.71322,0.72029,"Weibull","BreastCancer","All","Both",57,9.33333333333333,0.000916666666668675
9.5,0.71296,0.70943,0.71662,"Weibull","BreastCancer","All","Both",58,9.5,0.00136999999999965
9.5,0.7129,0.70937,0.71656,"Weibull","BreastCancer","All","Both",58,9.5,0.00136999999999965
9.667,0.70918,0.70561,0.7129,"Weibull","BreastCancer","All","Both",59,9.66666666666667,0.000916666666666899
9.833,0.70543,0.70181,0.70922,"Weibull","BreastCancer","All","Both",60,9.83333333333333,0.00045333333333275
10,0.7017,0.69803,0.70554,"Weibull","BreastCancer","All","Both",61,10,0
10.167,0.698,0.69428,0.70187,"Weibull","BreastCancer","All","Both",62,10.1666666666667,0.000453333333334527
10.333,0.69433,0.69056,0.69824,"Weibull","BreastCancer","All","Both",63,10.3333333333333,0.000916666666668675
10.5,0.69074,0.68691,0.69468,"Weibull","BreastCancer","All","Both",64,10.5,0.00136999999999965
10.5,0.69068,0.68685,0.69462,"Weibull","BreastCancer","All","Both",64,10.5,0.00136999999999965
10.667,0.68712,0.68323,0.69108,"Weibull","BreastCancer","All","Both",65,10.6666666666667,0.000916666666666899
10.833,0.68352,0.67959,0.68752,"Weibull","BreastCancer","All","Both",66,10.8333333333333,0.00045333333333275
11,0.67994,0.67597,0.68398,"Weibull","BreastCancer","All","Both",67,11,0
11.167,0.67639,0.67238,0.68046,"Weibull","BreastCancer","All","Both",68,11.1666666666667,0.000453333333334527
11.333,0.67287,0.66881,0.67696,"Weibull","BreastCancer","All","Both",69,11.3333333333333,0.000916666666668675
11.5,0.66942,0.66533,0.67355,"Weibull","BreastCancer","All","Both",70,11.5,0.00136999999999965
11.5,0.66937,0.66528,0.67349,"Weibull","BreastCancer","All","Both",70,11.5,0.00136999999999965
11.667,0.66594,0.66181,0.67011,"Weibull","BreastCancer","All","Both",71,11.6666666666667,0.000916666666666899
11.833,0.66249,0.6583,0.66671,"Weibull","BreastCancer","All","Both",72,11.8333333333333,0.00045333333333275
12,0.65906,0.65482,0.66333,"Weibull","BreastCancer","All","Both",73,12,0
12.167,0.65565,0.65135,0.65998,"Weibull","BreastCancer","All","Both",74,12.1666666666667,0.000453333333334527
